first,given,last,matrilineal,nick,person,source,suffix
Peter,,Boyle,,,_subject,morris/1915SouthAtlantic/GreensboroDailyNews/1,
Harry,,Hartsell,,,_subject,morris/1915SouthAtlantic/IndianapolisStar/1,
,,Dickerson,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/1,
Arthur,,Mathieu,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/2,
George,,Mack,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/3,
Frank,Frank C.,Meehan,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/4,
F.,,Ostenderf,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/5,
Dick,,Lowery,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/6,
Tubby,,Price,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/7,
,,Powers,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/8,
Buck,George,Taylor,,,_subject,morris/1915SouthAtlantic/MaconTelegraph/9,
Buck,,Taylor,,,_subject,morris/1915SouthAtlantic/SalemNews/1,
Harry,,Hartsell,,,_subject,morris/1915SouthAtlantic/WichitaDailyEagle/1,
,,Kennedy,,,_subject,morris/General/1914OwensboroMessengerInquirer/1,
,,Bradshaw,,,_subject,morris/General/1914OwensboroMessengerInquirer/2,
,,Pickering,,,_subject,morris/General/1914OwensboroMessengerInquirer/3,
,,White,,,_subject,morris/General/1914OwensboroMessengerInquirer/4,
,,Smith,,,_subject,morris/General/1914OwensboroMessengerInquirer/5,
,,Johnson,,,_subject,morris/General/1914OwensboroMessengerInquirer/6,
,,Cramer,,,_subject,morris/General/1914OwensboroMessengerInquirer/7,
,,Sears,,,_subject,morris/General/1914OwensboroMessengerInquirer/8,
,,Gossage,,,_subject,morris/General/1914OwensboroMessengerInquirer/9,
,,Kuhn,,,_subject,morris/General/1914OwensboroMessengerInquirer/10,
,,Budke,,,_subject,morris/General/1914OwensboroMessengerInquirer/11,
,,Ling,,,_subject,morris/General/1914OwensboroMessengerInquirer/12,
,,Webber,,,_subject,morris/General/1914OwensboroMessengerInquirer/13,
,,Seeback,,,_subject,morris/General/1914OwensboroMessengerInquirer/14,
,,Roche,,,_subject,morris/General/1914OwensboroMessengerInquirer/15,
,,Evans,,,_subject,morris/General/1914OwensboroMessengerInquirer/16,
,,Allison,,,_subject,morris/General/1914OwensboroMessengerInquirer/17,
,,Fitzpatrick,,,_subject,morris/General/1914OwensboroMessengerInquirer/18,
,,Graves,,,_subject,morris/General/1914OwensboroMessengerInquirer/19,
Sam,,Hendee,,,_subject,morris/General/1916DailyGateCity/1,
Junior,,Fowler,,,_subject,morris/General/1916DailyGateCity/2,
Harry,,Rogers,,,_subject,morris/General/1916DailyGateCity/3,
Eddie,,Fink,,,_subject,morris/General/1916DailyGateCity/4,
Arthur,Arthur Allen,Howell,,,_subject,morris/General/1916DailyGateCity/5,
Tex,,Vinson,,,_subject,morris/General/1916DailyGateCity/6,
John,,Fitzpatrick,,,_subject,morris/General/1916DailyGateCity/7,
Willis,,Sutcliffe,,,_subject,morris/General/1916DailyGateCity/8,
Monte,,Weeks,,,_subject,morris/General/1916DailyGateCity/9,
Jim,,Forney,,,_subject,morris/General/1916DailyGateCity/10,
Ed,,Brown,,,_subject,morris/General/1916DailyGateCity/11,
W. F.,,Corey,,,_subject,morris/General/1916DailyGateCity/12,
O.A.,,Kool,,,_subject,morris/General/1916DailyGateCity/13,
Bernard,,Mahoney,,,_subject,morris/General/1916DailyGateCity/14,
George,,Kocher,,,_subject,morris/General/1916DailyGateCity/15,
Joseph,,Kane,,,_subject,morris/General/1916DailyGateCity/16,
Chris,,Ranshausen,,,_subject,morris/General/1916DailyGateCity/17,
Herman,,Blank,,,_subject,morris/General/1916DailyGateCity/18,
Larry,,Brown,,,_subject,morris/General/1916DailyGateCity/19,
C.W.,,Cowell,,,_subject,morris/General/1916DailyGateCity/20,
Peter,,Lyck,,,_subject,morris/General/1916DailyGateCity/21,
Jack,,Trauman,,,_subject,morris/General/1916DailyGateCity/22,
Roy,,Ireland,,,_subject,morris/General/1916DailyGateCity/23,
,,Williams,,,1,blau/blau-20161218,
Joe,,Pirrone,,,10002,blau/blau-20161218,
Hal,Harold,Cable,,,10003,blau/blau-20161218,
C.,,Lowery,,,10004,blau/blau-20161218,
William,William E.,Lowrance,,Red,2,blau/blau-20161218,
,,Lowrance,,Red,10007,blau/blau-20161218,
Pete,,Ritchie,,,3,blau/blau-20161218,
,,Ritchie,,,4,blau/blau-20161218,
Pete,,Ritchie,,,10014,blau/blau-20161218,
Bob,,Walsh,,Big Boy,10015,blau/blau-20161218,
D.,,McCallum,,Shorty,10016,blau/blau-20161218,
Volney,,Bullard,,Doc,10017,blau/blau-20161218,
Bill,William J.,Kelly,,,5,blau/blau-20161218,
Jimmy,,Sharpe,,,10021,blau/blau-20161218,
,,Stewart,,,6,blau/blau-20161218,
Ed,,Wright,,Big Ed,7,blau/blau-20161218,
James,James J.,Rodgers,,,8,blau/blau-20161218,
Homer,,Norton,,,10031,blau/blau-20161218,
Hollis,,McLaughlin,,,10032,blau/blau-20161218,
Bill,William J.,Norton,,,10033,blau/blau-20161218,
Joe,,Gelbmann,,,10034,blau/blau-20161218,
W.,,Naegeli,,,10035,blau/blau-20161218,
Patsy,,O”Rourke,,,9,blau/blau-20161218,
Chester,Chester M.,Olsen,,Ole,10,blau/blau-20161218,
Dave,David H.,Perryman,,Doc,11,blau/blau-20161218,
,,Stewart,,Bugs,10048,blau/blau-20161218,
Barney,,Cleveland,,,10049,blau/blau-20161218,
Johnny,,Bogart,,Jumbo,10050,blau/blau-20161218,
Moose,,Swaney,,,1,blau/blau-20161225,
Oscar,,Felber,,,10005,blau/blau-20161225,
Bob,,Snyder,,,10006,blau/blau-20161225,
Ira,,Colwell,,,10007,blau/blau-20161225,
Floyd,,Brown,,,10008,blau/blau-20161225,
E.,,Roberts,,Ship,2,blau/blau-20161225,
Harry,,Brooks,,,10011,blau/blau-20161225,
,,Edney,,,10012,blau/blau-20161225,
,,Press,,Bull,10013,blau/blau-20161225,
George,,Rivard,,,3,blau/blau-20161225,
Michael,,Soo,,,10017,blau/blau-20161225,
Carl,Carl R.,Joyner,,,4,blau/blau-20161225,
Bill,William,Johnston,,,10020,blau/blau-20161225,
Joe,,Huttenstine,,,5,blau/blau-20161225,
Joe,,Stewart,,Red,6,blau/blau-20161225,
George,,Swartz,,,7,blau/blau-20161225,
Joe,,Tate,,,8,blau/blau-20161225,
Bobby,,Vaughn,,,10031,blau/blau-20161225,
Ernie,,Walker,,,9,blau/blau-20161225,
Clarence,,Wanner,,Bup,10034,blau/blau-20161225,
Jewell,,Campbell,,Happy,10,blau/blau-20161225,
Ernest,,Walters,,,10037,blau/blau-20161225,
Bob,,Kirk,,,10038,blau/blau-20161225,
Kelly,,Wilson,,,10039,blau/blau-20161225,
Vidal,Vidal Julian,Zunigha,,,11,blau/blau-20161225,
William,,Johnston,,,10045,blau/blau-20161225,
Russell,,Ross,,,10046,blau/blau-20161225,
Mike,,Kennedy,,Speck,10047,blau/blau-20161225,
George,,Gray,,,12,blau/blau-20161225,
Frank,,Zoeller,,Kid,10050,blau/blau-20161225,
Rudy,,Webber,,,13,blau/blau-20161225,
Roy,,Gentry,,,10054,blau/blau-20161225,
Roy,,Saddler,,Ike,14,blau/blau-20161225,
Mush,,Higgins,,,15,blau/blau-20161225,
William,,Loach,,,10059,blau/blau-20161225,
,,Godfrey,,,10060,blau/blau-20161225,
Kirk,,Heatwole,,,16,blau/blau-20161225,
Andrew,,Kotch,,,10063,blau/blau-20161225,
Dick,Ellsworth,Hughes,,,17,blau/blau-20161225,
Arthur,,Hauger,,,18,blau/blau-20161225,
Camp,,Skinner,,,10073,blau/blau-20161225,
Eugene,,Suggs,,,10074,blau/blau-20161225,
Lee,,Webber,,,19,blau/blau-20161225,
Dan,,Payne,,,20,blau/blau-20161225,
Walter,,Anderson,,,21,blau/blau-20161225,
Leon,,Carlson,,,10081,blau/blau-20161225,
,,Shirling,,Shine,10082,blau/blau-20161225,
Ed,,Johnson,,,22,blau/blau-20161225,
Bert,,Graham,,,10087,blau/blau-20161225,
,N. J.,Carroll,,,10088,blau/blau-20161225,
Sam,,Post,,,23,blau/blau-20161225,
Joe,,Kiefer,,,24,blau/blau-20161225,
Alvin,,Dahlin,,,10093,blau/blau-20161225,
George,,Gibson,,,10094,blau/blau-20161225,
,H. W.,Fish,,,10095,blau/blau-20161225,
Sam,,White,,,10096,blau/blau-20161225,
Carl,,Pierce,,,10097,blau/blau-20161225,
Dennis,,Burns,,,25,blau/blau-20161225,
,G. B.,Hughes,,,10100,blau/blau-20161225,
Steve,,Ferrell,,,10101,blau/blau-20161225,
Cy,,Anderson,,,26,blau/blau-20161225,
Elmer,,Hill,,,27,blau/blau-20161225,
,A. J.,Hesse,,,10106,blau/blau-20161225,
,R. F,James,,,10107,blau/blau-20161225,
Henry,,Meade,,,28,blau/blau-20161225,
George,,Stueland,,,29,blau/blau-20161225,
Walter,,Nufer,,,30,blau/blau-20161225,
Harry,,Manush,,,31,blau/blau-20161225,
Clyde,,Williams,,,32,blau/blau-20161225,
Don,,Lambert,,,33,blau/blau-20161225,
Roy,,Brown,,,34,blau/blau-20161225,
Charles,,Gorman,,,35,blau/blau-20161225,
George,,Gomes,,,10128,blau/blau-20161225,
Cy,,Fried,,,10129,blau/blau-20161225,
Lou,,Stanley,,,10130,blau/blau-20161225,
Carter,,Elliott,,,36,blau/blau-20161225,
,,Dowling,,,37,blau/blau-20161225,
Leo,,Dixon,,,38,blau/blau-20161225,
Lee,,Dempsey,,,39,blau/blau-20161225,
Rube,,Foster,,,10141,blau/blau-20161225,
Robert,,Thomas,,Red,10142,blau/blau-20161225,
Andrew,,Jelsma,,,10143,blau/blau-20161225,
Art,,Rein,,,10144,blau/blau-20161225,
Jim,,Garton,,,10145,blau/blau-20161225,
Bob,,Deason,,,40,blau/blau-20161225,
Rolla,,Daringer,,,10148,blau/blau-20161225,
Frank,,Wilson,,,10149,blau/blau-20161225,
C.,,Hinkle,,Moose,10150,blau/blau-20161225,
Dan,,Danaher,,,41,blau/blau-20161225,
Guy,,Cooper,,,10153,blau/blau-20161225,
James,,Lynch,,,10154,blau/blau-20161225,
Schley,,Clayton,,,42,blau/blau-20161225,
J.,,Byrd,,,10158,blau/blau-20161225,
Arnold,,Luschen,,,10159,blau/blau-20161225,
Ray,,Falk,,,10160,blau/blau-20161225,
Harry,,Hartzell,,,10161,blau/blau-20161225,
Elmer,,Benson,,,43,blau/blau-20161225,
Frank,,O'Brien,,,10165,blau/blau-20161225,
Roland,,Myers,,,10166,blau/blau-20161225,
Frank,,Goalby,,,44,blau/blau-20161225,
Frank,,Graham,,,10169,blau/blau-20161225,
,,Morrison,,,10170,blau/blau-20161225,
Carl,,Ray,,,10171,blau/blau-20161225,
Joseph,,Russell,,,10172,blau/blau-20161225,
John,,Corbett,,,10173,blau/blau-20161225,
Paul,,Legrave,,,10174,blau/blau-20161225,
Henry,,Hoffman,,,45,blau/blau-20161225,
Ben,,Gremillion,,,46,blau/blau-20161225,
S.,,Boles,,Red,10180,blau/blau-20161225,
,,Drew,,Paddy,10181,blau/blau-20161225,
Dick,,Cherry,,,10182,blau/blau-20161225,
Clyde,,Sayre,,,10183,blau/blau-20161225,
John,,Hoover,,,10184,blau/blau-20161225,
Jess,,Wilson,,,10185,blau/blau-20161225,
Paul,,Jones,,,10186,blau/blau-20161225,
Byrd,,Hodges,,,10187,blau/blau-20161225,
John,,Lewis,,Chick,10188,blau/blau-20161225,
Beb,Benny,Martin,,,47,blau/blau-20161225,
Charlie,,Stis,,,10191,blau/blau-20161225,
Barney,,St. John,,,10192,blau/blau-20161225,
Dewey,,Aday,,,10193,blau/blau-20161225,
Glen,,McNally,,,10194,blau/blau-20161225,
Joe,,Klugmann,,,10195,blau/blau-20161225,
Henry,,Buser,,,48,blau/blau-20161225,
Basil,,Workman,,,10198,blau/blau-20161225,
Edmund,,Burke,,,49,blau/blau-20161225,
Andrew,,King,,,10201,blau/blau-20161225,
,,Bourg,,,50,blau/blau-20161225,
Jay,,Nofziger,,,51,blau/blau-20161225,
S.,,McIntosh,,,10206,blau/blau-20161225,
Jimmie,James A.,Brooks,,,52,blau/blau-20161225,
Bill,,Bolden,,,53,blau/blau-20161225,
Eddie,,Bogart,,,10211,blau/blau-20161225,
C.,,Billman,,Red,54,blau/blau-20161225,
,W. G.,Rausch,,,55,blau/blau-20161225,
E.,,Letcher,,,10216,blau/blau-20161225,
J.,,Roberts,,Bid,10217,blau/blau-20161225,
William,,McGlone,,,56,blau/blau-20161225,
Johnny,,Ryan,,,57,blau/blau-20161225,
,,Ryan,,,10222,blau/blau-20161225,
Rex,,Adkins,,,10223,blau/blau-20161225,
Homer,,Owens,,Tiny,10224,blau/blau-20161225,
Elmer,,Tutwiler,,,58,blau/blau-20161225,
Earl,R. Earl,McCullough,,,59,blau/blau-20161225,
Roy,,Smiser,,,60,blau/blau-20161225,
Ben,,Smith,,,61,blau/blau-20161225,
Joe,,Miller,,,10240,blau/blau-20161225,
H.,,Beckett,,,62,blau/blau-20161225,
Frank,,Schwartz,,,10243,blau/blau-20161225,
John,,Armstrong,,,10244,blau/blau-20161225,
Gice,,Allen,,,10245,blau/blau-20161225,
Bill,William,Allen,,,10246,blau/blau-20161225,
John,,Albertson,,,10247,blau/blau-20161225,
Ike,,Wolfer,,,63,blau/blau-20161225,
,,Clarke,,,10251,blau/blau-20161225,
Bill,William,Thweatt,,,64,blau/blau-20161225,
Mickey,,Shader,,,65,blau/blau-20161225,
Guy,,Morrison,,,66,blau/blau-20161225,
,Lawrence W.,Loney,,,10261,blau/blau-20161225,
Earl,,Keiser,,,67,blau/blau-20161225,
Art,,Mueller,,,68,blau/blau-20161225,
R.,,Hargrove,,,10271,blau/blau-20161225,
Pat,,Hargrove,,,69,blau/blau-20161225,
,,Grimm,,,10275,blau/blau-20161225,
Scott,,Dye,,,10276,blau/blau-20161225,
,,Donnelly,,,70,blau/blau-20161225,
Pelham,Pelham Ashby,Ballenger,,,10279,blau/blau-20161225,
,Francis W.,Bacon,,Hercules,10280,blau/blau-20161225,
Tim,,Murchison,,,71,blau/blau-20161225,
Frank,,Rapp,,,72,blau/blau-20161225,
Lou,,North,,,73,blau/blau-20161225,
Clyde,Clyde A.,Napier,,,10290,blau/blau-20161225,
,,Lyons,,,10291,blau/blau-20161225,
Pat,,Lyons,,,10292,blau/blau-20161225,
Johnny,,Jacobs,,,74,blau/blau-20161225,
Hob,,Hiller,,,10295,blau/blau-20161225,
Harry,,Donovan,,,75,blau/blau-20161225,
August,,Zurlage,,,10298,blau/blau-20161225,
George,,Zonderman,,,10299,blau/blau-20161225,
Harry,,Zoellers,,,76,blau/blau-20161225,
Heinie,Henry E.,Zimmerman,,,10303,blau/blau-20161225,
Grover,,Young,,,77,blau/blau-20161225,
Roy,,Young,,,78,blau/blau-20161225,
Gus,,Yelle,,,10310,blau/blau-20161225,
Finley,Finley A.,Yardley,,,10311,blau/blau-20161225,
Homer,,Wysong,,,10312,blau/blau-20161225,
Rasty,,Wright,,,79,blau/blau-20161225,
,,Wright,,,80,blau/blau-20161225,
Bob,,Wright,,,81,blau/blau-20161225,
,,Wright,,,10319,blau/blau-20161225,
William,,Wright,,,10320,blau/blau-20161225,
Samuel,,Wright,,Rasty,82,blau/blau-20161225,
Ceylon,,Wright,,,10324,blau/blau-20161225,
C.,,Woodworth,,,10325,blau/blau-20161225,
,,Woodward,,Woody,10326,blau/blau-20161225,
Pat,Milan F.,Woods,,,10327,blau/blau-20161225,
,M. G.,Woods,,,10328,blau/blau-20161225,
Guy,,Woodring,,,83,blau/blau-20161225,
John,John T.,Wood,,,84,blau/blau-20161225,
Doc,,Wood,,,10336,blau/blau-20161225,
Shane,Shane P.,Womack,,,10337,blau/blau-20161225,
John,,Wolford,,,10338,blau/blau-20161225,
Louis,,Woerth,,Lutz,10339,blau/blau-20161225,
Leo,,Witterstaetter,,,10340,blau/blau-20161225,
George,,Winters,,,10341,blau/blau-20161225,
Howard,H. J.,Winges,,,85,blau/blau-20161225,
Leo,,Wiltse,,,1,blau/blau-20170101,
Tex,,Wilson,,,2,blau/blau-20170101,
Squanto,,Wilson,,,3,blau/blau-20170101,
Bert,R. J.,Wilson,,,4,blau/blau-20170101,
Pete,,Wilson,,,5,blau/blau-20170101,
Herbert,Herbert H.,Wilson,,,6,blau/blau-20170101,
,W.,Wilson,,Wee Willie,7,blau/blau-20170101,
Frank,,Wotell,,,10024,blau/blau-20170101,
Jerry,,Mallett,,,10025,blau/blau-20170101,
,,Conners,,,10026,blau/blau-20170101,
,,Holke,,,10027,blau/blau-20170101,
,,Spencer,,,10028,blau/blau-20170101,
,,Morris,,,10029,blau/blau-20170101,
Gus,,Thompson,,,10030,blau/blau-20170101,
Christy,,Wilson,,,8,blau/blau-20170101,
Joe,,Willis,,,9,blau/blau-20170101,
Ralph,,Willis,,,10,blau/blau-20170101,
Cecil,,Willis,,Slats,11,blau/blau-20170101,
Colie,,Williamson,,,12,blau/blau-20170101,
Howard,Howard H.,Williams,,,14,blau/blau-20170101,
Ray,,Williams,,,10046,blau/blau-20170101,
Earl,,Williams,,,10047,blau/blau-20170101,
Alfred,,Williams,,,13,blau/blau-20170101,
Howard,,Williams,,,10051,blau/blau-20170101,
Jim,,Swift,,,15,blau/blau-20170101,
Ray,,Williams,,,16,blau/blau-20170101,
Nick,,Williams,,,17,blau/blau-20170101,
Earl,,Williams,,,10067,blau/blau-20170101,
Derek,,Williams,,,10068,blau/blau-20170101,
Carl,,Williams,,,18,blau/blau-20170101,
Billy,,Weidner,,,10071,blau/blau-20170101,
Steve,Steve V.,White,,,10072,blau/blau-20170101,
Herb,Herbert,White,,,19,blau/blau-20170101,
Frank,J. Frank,Whitaker,,,10075,blau/blau-20170101,
George,,Wheeler,,,20,blau/blau-20170101,
Mack,,Wheat,,,10078,blau/blau-20170101,
Cecil,,Wetzel,,,21,blau/blau-20170101,
Butch,,Wetzel,,,22,blau/blau-20170101,
Frederick,,Westervelt,,,23,blau/blau-20170101,
Hi,James,West,,,10098,blau/blau-20170101,
Del,,Wertz,,,24,blau/blau-20170101,
Cliff,,Wensel,,,10101,blau/blau-20170101,
Harry,,Welch,,,25,blau/blau-20170101,
Harry,,Welch,,,10106,blau/blau-20170101,
Bert,,Cooper,,,26,blau/blau-20170101,
Ernie,Ernest P.,Menne,,,10109,blau/blau-20170101,
James,,Walsh,,,10110,blau/blau-20170101,
Harry,,Weaver,,,10111,blau/blau-20170101,
M.,,Watson,,,27,blau/blau-20170101,
George,,Watson,,,10114,blau/blau-20170101,
Doc,,Watson,,,28,blau/blau-20170101,
C.,,Watson,,Rip,29,blau/blau-20170101,
C.,C.E.,Watson,,,10122,blau/blau-20170101,
Robert,Robert Y.,Watkins,,,30,blau/blau-20170101,
Walter,Walter W.,Wasson,,,10125,blau/blau-20170101,
Jackie,,Warren,,Peewee,31,blau/blau-20170101,
John,John H.,Warren,,,10128,blau/blau-20170101,
Hooks,,Warner,,,10129,blau/blau-20170101,
Hardy,,Ware,,Andy,32,blau/blau-20170101,
Tom,,Garner,,Slug,10139,blau/blau-20170101,
Chuck,,Ward,,,33,blau/blau-20170101,
William,,Wano,,Chief,10142,blau/blau-20170101,
,,Walters,,Junk,10143,blau/blau-20170101,
D.,Richard W.,Walls,,,10144,blau/blau-20170101,
Bobby,Robert,Wallace,,,34,blau/blau-20170101,
Dixie,,Walker,,,35,blau/blau-20170101,
M.,,Waldron,,,36,blau/blau-20170101,
,D. S.,Wakely,,,10153,blau/blau-20170101,
Charlie,,Wade,,,10154,blau/blau-20170101,
P.,,Vogt,,,10155,blau/blau-20170101,
Oscar,,Vickery,,,10156,blau/blau-20170101,
Roy,,Vaughn,,,37,blau/blau-20170101,
Roy,,Vance,,,38,blau/blau-20170101,
Joe,,Vance,,,39,blau/blau-20170101,
Harvey,,Utrecht,,,40,blau/blau-20170101,
Woody,,Upchurch,,,10172,blau/blau-20170101,
Howard,,Tuttle,,,10173,blau/blau-20170101,
Tom,,Tuckey,,,10174,blau/blau-20170101,
Fred,,Troutman,,,10175,blau/blau-20170101,
Cleve,Frank Cleveland,Trimble,,,10176,blau/blau-20170101,
H.,Henry Newton,Trigg,,,10177,blau/blau-20170101,
Walter,,Treon,,,41,blau/blau-20170101,
Grover,Grover H.,Tracey,,,42,blau/blau-20170101,
,,Tracey,,,43,blau/blau-20170101,
Juan,,Torres,,,10187,blau/blau-20170101,
Harry,,Topel,,,44,blau/blau-20170101,
George,,Tomer,,,10190,blau/blau-20170101,
W.,Walter F.,Tolson,,,10191,blau/blau-20170101,
Rollie,,Tinker,,,10192,blau/blau-20170101,
Eddie,,Tiemeyer,,,45,blau/blau-20170101,
Earl,,Thompson,,,10195,blau/blau-20170101,
Cecil,Cecil A.,Thompson,,,10196,blau/blau-20170101,
F.,F. L.,Thompson,,,10197,blau/blau-20170101,
Art,,Thomason,,,10198,blau/blau-20170101,
Frosty,,Thomas,,,46,blau/blau-20170101,
Claude,,Thomas,,,47,blau/blau-20170101,
,,Thomas,,,10206,blau/blau-20170101,
Jeff,G. H.,Thieman,,,48,blau/blau-20170101,
Ralph,,Terry,,,49,blau/blau-20170101,
Bayard,,Taylor,,,10215,blau/blau-20170101,
Zick,,Tallion,,,10216,blau/blau-20170101,
Clark,,Taliaferro,,,50,blau/blau-20170101,
E.,,Tadlock,,Ziggy,51,blau/blau-20170101,
Frank,,Synek,,,52,blau/blau-20170101,
E.,Ernest J.,Swan,,,53,blau/blau-20170101,
Win,Winfield F.,Swallow,,,54,blau/blau-20170101,
Cy,,Swain,,,10230,blau/blau-20170101,
Cy,,Swain,,,55,blau/blau-20170101,
Arthur,,Swaim,,,10233,blau/blau-20170101,
Tom,C. T.,Suttles,,,56,blau/blau-20170101,
Harry,,Sutherland,,,10240,blau/blau-20170101,
Frank,,Sutherland,,,10241,blau/blau-20170101,
Jim,John J.,Sullivan,,,58,blau/blau-20170101,
Walter,,Sullivan,,,10244,blau/blau-20170101,
Jack,John L.,Sullivan,,,57,blau/blau-20170101,
Ted,,Stroud,,,59,blau/blau-20170101,
Elmer,,Stricklett,,,10259,blau/blau-20170101,
Sam,,Stovall,,,10260,blau/blau-20170101,
Arnie,,Stone,,,60,blau/blau-20170101,
Art,,Stokes,,,61,blau/blau-20170101,
Carl,Carleton Cook,Stewart,,Dad,62,blau/blau-20170101,
Louis,,Bierbauer,,,63,blau/blau-20170101,
B.,,Stewart,,,64,blau/blau-20170101,
Thomas,,Stevenson,,,65,blau/blau-20170101,
James,,Stevenson,,,10285,blau/blau-20170101,
Frank,,Steele,,,66,blau/blau-20170101,
Joseph,,Staub,,,10288,blau/blau-20170101,
Edmund,,Stark,,,10289,blau/blau-20170101,
,,Stafford,,,10290,blau/blau-20170101,
Collis,,Spencer,,,67,blau/blau-20170101,
Merle,,Spaide,,,68,blau/blau-20170101,
Gus,,Soffel,,,10296,blau/blau-20170101,
Bob,,Wood,,,10297,blau/blau-20170101,
Jim,,Snyder,,,69,blau/blau-20170101,
Graeme,,Snow,,,70,blau/blau-20170101,
George,,Snider,,,10303,blau/blau-20170101,
Red,,Smyth,,,71,blau/blau-20170101,
,,Smith,,,10306,blau/blau-20170101,
,,Smith,,Lefty,10307,blau/blau-20170101,
Woody,,Smith,,,10308,blau/blau-20170101,
W.,William I.,Smith,,,72,blau/blau-20170101,
Red,,Smith,,,73,blau/blau-20170101,
Kermit,,Smith,,,74,blau/blau-20170101,
Joe,,Smith,,,75,blau/blau-20170101,
Olin,,Perritt,,,76,blau/blau-20170101,
Harry,,Smith,,,77,blau/blau-20170101,
Frank,Franklin,Smith,,,78,blau/blau-20170101,
Edgar,,Smith,,,79,blau/blau-20170101,
Dick,,Smith,,,10331,blau/blau-20170101,
Andy,,Smith,,,10332,blau/blau-20170101,
Walter,,Slavin,,,80,blau/blau-20170101,
Joseph,,Slattery,,,81,blau/blau-20170101,
Raymond,,Sinclair,,Bugs,10342,blau/blau-20170101,
Harry,,Simpson,,,82,blau/blau-20170101,
Harry,,Siegfried,,,10345,blau/blau-20170101,
Bob,Robert,Shuttlesworth,,,10346,blau/blau-20170101,
Mont,,Shumaker,,,1,blau/blau-20170108,
Frank,,Shirley,,,10002,blau/blau-20170108,
,,Sherrin,,,2,blau/blau-20170108,
,,Sherman,,Blondie,3,blau/blau-20170108,
James,,Sheffield,,,4,blau/blau-20170108,
James,,Sheffield,,,5,blau/blau-20170108,
,,,,,6,blau/blau-20170108,
Bill,,Shay,,,7,blau/blau-20170108,
Marty,,Shay,,,8,blau/blau-20170108,
Francis,,Shay,,,10017,blau/blau-20170108,
Paul,,Danielly,,,10018,blau/blau-20170108,
,,Johnston,,,9,blau/blau-20170108,
Jack,,Dupuy,,,10021,blau/blau-20170108,
William,,Shay,,,10022,blau/blau-20170108,
Bill,,Shay,,,10023,blau/blau-20170108,
Oscar,,Zilenziger,,Whitey,10024,blau/blau-20170108,
Dick,,Hughes,,,10025,blau/blau-20170108,
Danny,,Shay,,,10026,blau/blau-20170108,
Jim,,Shaw,,,10,blau/blau-20170108,
Charlie,,Shaffer,,,11,blau/blau-20170108,
Norman,,Sewell,,,12,blau/blau-20170108,
Jim,,Sewell,,,10033,blau/blau-20170108,
Ramiro,,Seiglie,,,10034,blau/blau-20170108,
Tom,,Seaton,,,13,blau/blau-20170108,
Joe,,Seaton,,,14,blau/blau-20170108,
Walter,,Seaman,,,15,blau/blau-20170108,
Charles,,Schweite,,,10041,blau/blau-20170108,
Gus,,Schwartz,,,10042,blau/blau-20170108,
William,,Schwartz,,,16,blau/blau-20170108,
Jack,John,Schwartz,,,10045,blau/blau-20170108,
Harry,,Schwab,,,17,blau/blau-20170108,
Frank,,Schwab,,,18,blau/blau-20170108,
,Roy C.,Schuyler,,Rube,19,blau/blau-20170108,
Hack,,Schumann,,,20,blau/blau-20170108,
Charles,,Schuman,,Skeeter,21,blau/blau-20170108,
,C. B.,Schuman,,,10072,blau/blau-20170108,
William,,Schumaker,,,22,blau/blau-20170108,
Clyde,,Schroeder,,,10075,blau/blau-20170108,
,,Schroeder,,Smiley,10076,blau/blau-20170108,
F.,,Schriner,,,23,blau/blau-20170108,
F.,,Schriner,,,24,blau/blau-20170108,
Frank,,Schrauder,,,10082,blau/blau-20170108,
Clay,,Schoonover,,,10083,blau/blau-20170108,
